deletion_rate	grand_mean	grand_mean_lb	grand_mean_ub	sample_size_for_rma_calc	imputation_method	data_size	effect_size	full_grand_mean	full_grand_mean_lb	full_grand_mean_ub	full_sample_size_for_rma_calc
0.93	-0.549951684978753	-0.934701295125711	-0.165202074831794	34	na.omit	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.93	-0.191928101000874	-0.395950399128635	0.0120941971268863	34	na.omit	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.94	-0.138066596396268	-0.306174840167079	0.0300416473745435	29	na.omit	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.94	-0.163422369005339	-0.38689681578444	0.0600520777737621	29	na.omit	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.95	0.0328002665242265	-0.0824733108129644	0.148073843861417	24	na.omit	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.95	-0.111907750170382	-0.336683384416808	0.112867884076043	24	na.omit	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.96	-0.199479652207316	-0.475401243269957	0.0764419388553257	19	na.omit	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.96	-0.122369523949043	-0.237077305059664	-0.00766174283842162	19	na.omit	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.97	-0.0539934573365429	-0.173880841541382	0.0658939268682964	15	na.omit	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.97	-0.0500293766001952	-0.276414558252486	0.176355805052096	15	na.omit	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.98	-0.167282674686037	-0.505532956662683	0.170967607290608	10	na.omit	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.98	-0.0179919137824449	-0.215044340690702	0.179060513125812	10	na.omit	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.02	-0.103591206375587	-0.150461027047697	-0.0567213857034774	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.02	-0.0926967863965712	-0.133963770289845	-0.0514298025032978	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.03	-0.105061418701048	-0.151745404487618	-0.0583774329144774	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.03	-0.103405767572351	-0.149951783501773	-0.0568597516429294	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.04	-0.102589579336407	-0.149126548166488	-0.0560526105063254	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.04	-0.105037032841294	-0.152426116589919	-0.0576479490926688	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.05	-0.0998640304294862	-0.145900567053092	-0.0538274938058806	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.05	-0.104699243767886	-0.151834771124824	-0.0575637164109486	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.06	-0.110536323692739	-0.158844155870945	-0.0622284915145338	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.06	-0.107148363294122	-0.153996107357726	-0.0603006192305192	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.07	-0.105849588060046	-0.153170803328407	-0.058528372791686	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.07	-0.104597523056158	-0.151693303222238	-0.0575017428900788	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.08	-0.106027951357751	-0.153126627855384	-0.0589292748601178	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.08	-0.103713953256193	-0.150789859538365	-0.0566380469740215	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.09	-0.104357837897931	-0.150968567718328	-0.0577471080775341	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.09	-0.105448289519437	-0.151950303624629	-0.0589462754142458	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.1	-0.102031943798217	-0.148330185760525	-0.0557337018359093	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.1	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.11	-0.10694727747435	-0.153974232910051	-0.0599203220386495	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.11	-0.0960692264544664	-0.141208650563896	-0.0509298023450367	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.12	-0.100664018874822	-0.146918114307989	-0.0544099234416547	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.12	-0.10626821639386	-0.152902378898374	-0.059634053889345	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.13	-0.0909610227848125	-0.133036008911413	-0.0488860366582123	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.13	-0.107543870450736	-0.156112161986126	-0.0589755789153463	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.14	-0.0994860697270046	-0.145503210476797	-0.0534689289772118	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.14	-0.100386635092923	-0.146024248627837	-0.0547490215580087	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.15	-0.109142655468575	-0.156591475711468	-0.0616938352256824	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.15	-0.087518602338965	-0.12778451969821	-0.0472526849797203	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.16	-0.10675122397413	-0.15419146375973	-0.0593109841885301	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.16	-0.104861308745011	-0.152803700188287	-0.0569189173017338	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.17	-0.0987045270838081	-0.144896402757238	-0.0525126514103778	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.17	-0.103437376973578	-0.151033662140002	-0.0558410918071544	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.18	-0.106877961268289	-0.154658634755958	-0.0590972877806202	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.18	-0.106515495982954	-0.1537652983316	-0.0592656936343076	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.19	-0.0930748359288162	-0.135186585763739	-0.0509630860938935	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.19	-0.102434036968288	-0.147638163557764	-0.0572299103788114	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.2	-0.106898308181691	-0.154760698373676	-0.0590359179897059	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.2	-0.0997561846980087	-0.146168803905962	-0.0533435654900556	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.21	-0.116617349776327	-0.1654541567541	-0.0677805427985535	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.21	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.22	-0.110495316952496	-0.159514192604336	-0.0614764413006562	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.22	-0.0902754662221173	-0.132669233132856	-0.0478816993113787	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.23	-0.110893064979104	-0.159311572317802	-0.0624745576404066	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.23	-0.104395248571455	-0.152194417316709	-0.0565960798262016	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.24	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.24	-0.102556959552018	-0.149473132904024	-0.0556407862000113	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.25	-0.0959695216510346	-0.139660028364155	-0.052279014937914	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.25	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.26	-0.0859366889371173	-0.126198264897045	-0.0456751129771895	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.26	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.27	-0.108723459071101	-0.156083746219985	-0.0613631719222166	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.27	-0.104631233698479	-0.153618575246801	-0.055643892150157	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.28	-0.102952822686889	-0.150723583438873	-0.0551820619349048	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.28	-0.106279922221447	-0.155749464674051	-0.0568103797688418	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.29	-0.10993592008054	-0.158246103076675	-0.0616257370844047	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.29	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.3	-0.102928692751687	-0.147971312468784	-0.0578860730345899	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.3	-0.0985828161836993	-0.14623691315589	-0.0509287192115089	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.31	-0.111132821839095	-0.159352475945285	-0.0629131677329054	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.31	-0.109236643259039	-0.159284547605321	-0.0591887389127571	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.32	-0.104043914886436	-0.154204128065105	-0.0538837017077666	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.32	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.33	-0.0942471639392227	-0.140456785716088	-0.0480375421623572	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.33	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.34	-0.0883238581510559	-0.131867406424821	-0.0447803098772904	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.34	-0.0899790957656682	-0.131334104343338	-0.0486240871879988	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.35	-0.0895760080234041	-0.131589317700417	-0.0475626983463909	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.35	-0.103753814485688	-0.152395012908287	-0.0551126160630889	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.36	-0.113378259774167	-0.161487180299432	-0.0652693392489009	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.36	-0.114351015931338	-0.164023116019343	-0.064678915843334	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.37	-0.113698895831595	-0.163096860985348	-0.0643009306778425	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.37	-0.104424127078204	-0.151290564952266	-0.0575576892041424	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.38	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.38	-0.0944016675068226	-0.13676421375353	-0.0520391212601157	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.39	-0.11405022935833	-0.166692270920805	-0.0614081877958544	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.39	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.4	-0.104121295420631	-0.153865497970967	-0.0543770928702946	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.4	-0.0860561129074579	-0.127212943376198	-0.0448992824387176	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.41	-0.102019816954722	-0.151408526483194	-0.0526311074262505	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.41	-0.104374379298573	-0.152482344522295	-0.0562664140748508	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.42	-0.0979513940865298	-0.146619944159551	-0.0492828440135087	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.42	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.43	-0.103743062665256	-0.148007781786536	-0.0594783435439769	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.43	-0.109532597523921	-0.154926821412314	-0.0641383736355281	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.44	-0.103698857859035	-0.153434523353827	-0.0539631923642428	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.44	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.45	-0.100476670793498	-0.151446825906075	-0.0495065156809214	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.45	-0.0986022633516721	-0.146934067031871	-0.050270459671473	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.46	-0.0974130102228622	-0.144717584100279	-0.0501084363454453	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.46	-0.0978419948553783	-0.142965082117871	-0.0527189075928858	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.47	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.47	-0.104937052318223	-0.153178858029121	-0.0566952466073258	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.48	-0.100276607937328	-0.147453227948825	-0.0530999879258312	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.48	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.49	-0.112049556440863	-0.160035176396439	-0.0640639364852874	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.49	-0.0925371420852592	-0.140832557390028	-0.0442417267804902	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.5	-0.103416780080693	-0.148736967394754	-0.0580965927666316	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.5	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.51	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.51	-0.108193705231699	-0.157697892448893	-0.0586895180145056	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.52	-0.102706502365025	-0.152160701759399	-0.0532523029706523	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.52	-0.0938352547828252	-0.137786390965926	-0.0498841185997239	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.53	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.53	-0.0933100858771878	-0.14315287362513	-0.0434672981292459	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.54	-0.100949161330878	-0.150103415572304	-0.0517949070894509	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.54	-0.0868650080215038	-0.13168143064401	-0.0420485853989974	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.55	-0.100954979232811	-0.149305168953443	-0.0526047895121787	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.55	-0.0890484694313679	-0.132144349443875	-0.0459525894188603	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.56	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.56	-0.0797203909754534	-0.120862397157356	-0.0385783847935509	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.57	-0.0940040400193614	-0.140370833184164	-0.0476372468545592	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.57	-0.0980017971256963	-0.145929452739697	-0.0500741415116951	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.58	-0.0896549733806793	-0.131791640503769	-0.0475183062575899	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.58	-0.100737804818132	-0.152997680646993	-0.0484779289892711	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.59	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.59	-0.0994869663158093	-0.151057026078587	-0.0479169065530314	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.6	-0.101965971696952	-0.150036220760045	-0.0538957226338595	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.6	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.61	-0.0921896546744782	-0.13821293537238	-0.046166373976576	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.61	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.62	-0.0902085785496374	-0.134488333115471	-0.0459288239838043	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.62	-0.091088035664661	-0.135275426564079	-0.0469006447652433	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.63	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.63	-0.0898457890777835	-0.1377806777064	-0.0419109004491672	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.64	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.64	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.65	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.65	NA	NA	NA	NA	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.66	-0.111706110724293	-0.162638227640867	-0.0607739938077193	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.66	-0.114513287133375	-0.167217024768166	-0.0618095494985834	487	sample	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
